female,2022-06-18,2,,,,Mwelebi Keembe Health Post,Ibombo District Office,SINGLE,3.1 kg,PHYSICIAN,MOTHER,2002-06-18,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Kingville,Ibombo,Central,2002-06-18,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Runolfssonport,Ibombo,Central,2002-06-18,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Kingville,Ibombo,Central,MOTHER
female,2022-06-21,2,,,,Golden Valley Rural Health Centre,Ibombo District Office,SINGLE,4.1 kg,PHYSICIAN,MOTHER,2002-06-21,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Judgeborough,Ibombo,Central,2002-06-21,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,East Auroretown,Ibombo,Central,2002-06-21,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Judgeborough,Ibombo,Central,MOTHER
male,2022-06-14,2,,,,Mboshya Rural Health Centre,Ibombo District Office,SINGLE,4 kg,PHYSICIAN,MOTHER,2002-06-14,MARRIED,Farmer,POST_SECONDARY_ISCED_4,West Larryside,Ibombo,Central,2002-06-14,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,New Tedtown,Ibombo,Central,2002-06-14,MARRIED,Farmer,POST_SECONDARY_ISCED_4,West Larryside,Ibombo,Central,MOTHER
male,2022-06-17,1,,,,Ipongo Rural Health Centre,Ibombo District Office,SINGLE,1.1 kg,PHYSICIAN,,2002-06-17,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Port Theodoraville,Ibombo,Central,,,,,,,,2002-06-17,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Port Theodoraville,Ibombo,Central,MOTHER
male,2022-06-21,2,,,,Mungule Rural Health Centre,Ibombo District Office,SINGLE,3.2 kg,PHYSICIAN,MOTHER,2002-06-21,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Erikmouth,Ibombo,Central,2002-06-21,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Seattle,Ibombo,Central,2002-06-21,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Erikmouth,Ibombo,Central,MOTHER
female,2022-06-15,2,,,,Musopelo Health Post,Ibombo District Office,SINGLE,2.8 kg,PHYSICIAN,MOTHER,2002-06-15,MARRIED,Farmer,POST_SECONDARY_ISCED_4,North Alexanneport,Ibombo,Central,2002-06-15,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Reaganshire,Ibombo,Central,2002-06-15,MARRIED,Farmer,POST_SECONDARY_ISCED_4,North Alexanneport,Ibombo,Central,MOTHER
female,2011-10-22,4,,,,Kaparu Rural Health Centre,Ibombo District Office,SINGLE,1.1 kg,PHYSICIAN,,1991-10-22,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Schadenfort,Ibombo,Central,,,,,,,,1991-10-22,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Schadenfort,Ibombo,Central,MOTHER
male,2022-06-16,3,,,,Kaparu Rural Health Centre,Ibombo District Office,SINGLE,1.6 kg,PHYSICIAN,,2002-06-16,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Loveland,Ibombo,Central,,,,,,,,2002-06-16,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Loveland,Ibombo,Central,MOTHER
male,2022-05-26,2,,,,Kapopo Health Post,Ibombo District Office,SINGLE,4.1 kg,PHYSICIAN,MOTHER,2002-05-26,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Conway,Ibombo,Central,2002-05-26,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Sipeston,Ibombo,Central,2002-05-26,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Conway,Ibombo,Central,MOTHER
male,2022-06-02,2,Wilhelminemouth,Central,Ibombo,,Ibombo District Office,SINGLE,1.3 kg,PHYSICIAN,,2002-06-02,MARRIED,Bookkeeper,PRIMARY_ISCED_1,South Andresfort,Ibombo,Central,,,,,,,,2002-06-02,MARRIED,Bookkeeper,PRIMARY_ISCED_1,South Andresfort,Ibombo,Central,MOTHER
male,2022-06-04,2,,,,Twalumba Rural Health Centre,Ibombo District Office,SINGLE,3.3 kg,PHYSICIAN,MOTHER,2002-06-04,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Lake Oral,Ibombo,Central,2002-06-04,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Marietta,Ibombo,Central,2002-06-04,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Lake Oral,Ibombo,Central,MOTHER
male,2021-07-20,2,,,,Musopelo Health Post,Ibombo District Office,SINGLE,3.8 kg,PHYSICIAN,MOTHER,2001-07-20,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Jeffereymouth,Ibombo,Central,2001-07-20,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Leesburg,Ibombo,Central,2001-07-20,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Jeffereymouth,Ibombo,Central,MOTHER
female,2022-06-13,2,,,,Malundu Health Post,Ibombo District Office,SINGLE,3.5 kg,PHYSICIAN,MOTHER,2002-06-13,MARRIED,Farmer,POST_SECONDARY_ISCED_4,West Beth,Ibombo,Central,2002-06-13,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Turcotteland,Ibombo,Central,2002-06-13,MARRIED,Farmer,POST_SECONDARY_ISCED_4,West Beth,Ibombo,Central,MOTHER
female,2022-05-22,4,,,,Namayani Health Post,Ibombo District Office,SINGLE,0.9 kg,PHYSICIAN,,2002-05-22,MARRIED,Bookkeeper,PRIMARY_ISCED_1,West Elise,Ibombo,Central,,,,,,,,2002-05-22,MARRIED,Bookkeeper,PRIMARY_ISCED_1,West Elise,Ibombo,Central,MOTHER
female,2022-06-04,5,,,,Kapila Health Post,Ibombo District Office,SINGLE,1.1 kg,PHYSICIAN,,2002-06-04,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Garricktown,Ibombo,Central,,,,,,,,2002-06-04,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Garricktown,Ibombo,Central,MOTHER
female,2022-05-23,3,,,,Keembe Rural Health Centre,Ibombo District Office,SINGLE,2.2 kg,PHYSICIAN,,2002-05-23,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Nicolaschester,Ibombo,Central,,,,,,,,2002-05-23,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Nicolaschester,Ibombo,Central,MOTHER
female,2022-05-27,4,,,,Kabangalala Rural Health Centre,Ibombo District Office,SINGLE,0.5 kg,PHYSICIAN,,2002-05-27,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Downers Grove,Ibombo,Central,,,,,,,,2002-05-27,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Downers Grove,Ibombo,Central,MOTHER
female,2022-06-09,2,,,,Malundu Health Post,Ibombo District Office,SINGLE,3.7 kg,PHYSICIAN,MOTHER,2002-06-09,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Midland,Ibombo,Central,2002-06-09,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,East Addieview,Ibombo,Central,2002-06-09,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Midland,Ibombo,Central,MOTHER
male,2022-06-05,2,,,,Ntapwila Health Post,Ibombo District Office,SINGLE,3.5 kg,PHYSICIAN,MOTHER,2002-06-05,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Bufordfurt,Ibombo,Central,2002-06-05,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,East Penelopebury,Ibombo,Central,2002-06-05,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Bufordfurt,Ibombo,Central,MOTHER
male,2022-05-18,2,,,,Ipongo Rural Health Centre,Ibombo District Office,SINGLE,3.7 kg,PHYSICIAN,MOTHER,2002-05-18,MARRIED,Farmer,POST_SECONDARY_ISCED_4,O'Konmouth,Ibombo,Central,2002-05-18,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Hoppeville,Ibombo,Central,2002-05-18,MARRIED,Farmer,POST_SECONDARY_ISCED_4,O'Konmouth,Ibombo,Central,MOTHER
male,2022-05-31,2,,,,Chikobo Rural Health Centre,Ibombo District Office,SINGLE,3 kg,PHYSICIAN,MOTHER,2002-05-31,MARRIED,Farmer,POST_SECONDARY_ISCED_4,West Lura,Ibombo,Central,2002-05-31,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Keller,Ibombo,Central,2002-05-31,MARRIED,Farmer,POST_SECONDARY_ISCED_4,West Lura,Ibombo,Central,MOTHER
male,2022-05-23,2,,,,SR Brian Memorial Rural Health Centre,Ibombo District Office,SINGLE,3.5 kg,PHYSICIAN,MOTHER,2002-05-23,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Janisstad,Ibombo,Central,2002-05-23,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Port Katrinamouth,Ibombo,Central,2002-05-23,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Janisstad,Ibombo,Central,MOTHER
male,2022-05-09,2,,,,Ntapwila Health Post,Ibombo District Office,SINGLE,2.7 kg,PHYSICIAN,MOTHER,2002-05-09,MARRIED,Farmer,POST_SECONDARY_ISCED_4,San Luis Obispo,Ibombo,Central,2002-05-09,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Keelingbury,Ibombo,Central,2002-05-09,MARRIED,Farmer,POST_SECONDARY_ISCED_4,San Luis Obispo,Ibombo,Central,MOTHER
male,2022-05-07,1,,,,Mwachisompola Rural Health Centre,Ibombo District Office,SINGLE,0.3 kg,PHYSICIAN,,2002-05-07,MARRIED,Bookkeeper,PRIMARY_ISCED_1,North Adalinestad,Ibombo,Central,,,,,,,,2002-05-07,MARRIED,Bookkeeper,PRIMARY_ISCED_1,North Adalinestad,Ibombo,Central,MOTHER
male,2022-05-25,2,,,,Naluyanda Rural Health Centre,Ibombo District Office,SINGLE,4.4 kg,PHYSICIAN,MOTHER,2002-05-25,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Kassulkechester,Ibombo,Central,2002-05-25,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Port Chaz,Ibombo,Central,2002-05-25,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Kassulkechester,Ibombo,Central,MOTHER
female,2022-05-09,0,,,,Chitanda Rural Health Centre,Ibombo District Office,SINGLE,1.2 kg,PHYSICIAN,,2002-05-09,MARRIED,Bookkeeper,PRIMARY_ISCED_1,San Rafael,Ibombo,Central,,,,,,,,2002-05-09,MARRIED,Bookkeeper,PRIMARY_ISCED_1,San Rafael,Ibombo,Central,MOTHER
male,2021-11-29,2,,,,Keembe Rural Health Centre,Ibombo District Office,SINGLE,4 kg,PHYSICIAN,MOTHER,2001-11-29,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Las Vegas,Ibombo,Central,2001-11-29,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Gwendolynchester,Ibombo,Central,2001-11-29,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Las Vegas,Ibombo,Central,MOTHER
male,2022-05-02,2,,,,Musopelo Health Post,Ibombo District Office,SINGLE,3.5 kg,PHYSICIAN,MOTHER,2002-05-02,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Hilpertmouth,Ibombo,Central,2002-05-02,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Gibsontown,Ibombo,Central,2002-05-02,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Hilpertmouth,Ibombo,Central,MOTHER
female,2022-05-14,2,,,,Ipongo Rural Health Centre,Ibombo District Office,SINGLE,1.1 kg,PHYSICIAN,,2002-05-14,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Donnellyton,Ibombo,Central,,,,,,,,2002-05-14,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Donnellyton,Ibombo,Central,MOTHER
male,2021-08-23,2,,,,Kaparu Rural Health Centre,Ibombo District Office,SINGLE,3.6 kg,PHYSICIAN,MOTHER,2001-08-23,MARRIED,Farmer,POST_SECONDARY_ISCED_4,State College,Ibombo,Central,2001-08-23,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Pourosshire,Ibombo,Central,2001-08-23,MARRIED,Farmer,POST_SECONDARY_ISCED_4,State College,Ibombo,Central,MOTHER
male,2022-04-29,1,East Alanna,Central,Ibombo,,Ibombo District Office,SINGLE,1.2 kg,PHYSICIAN,,2002-04-29,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Ernserstad,Ibombo,Central,,,,,,,,2002-04-29,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Ernserstad,Ibombo,Central,MOTHER
female,2022-05-01,2,,,,Mukashichimbwe Health Post,Ibombo District Office,SINGLE,1.8 kg,PHYSICIAN,,2002-05-01,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Port Reid,Ibombo,Central,,,,,,,,2002-05-01,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Port Reid,Ibombo,Central,MOTHER
male,2021-08-16,2,,,,Muntemba Rural Health Centre,Ibombo District Office,SINGLE,4.5 kg,PHYSICIAN,MOTHER,2001-08-16,MARRIED,Farmer,POST_SECONDARY_ISCED_4,South Linwoodville,Ibombo,Central,2001-08-16,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Port Joesphshire,Ibombo,Central,2001-08-16,MARRIED,Farmer,POST_SECONDARY_ISCED_4,South Linwoodville,Ibombo,Central,MOTHER
male,2022-05-17,4,,,,Chamakubi Health Post,Ibombo District Office,SINGLE,1.5 kg,PHYSICIAN,,2002-05-17,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Hialeah,Ibombo,Central,,,,,,,,2002-05-17,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Hialeah,Ibombo,Central,MOTHER
male,2022-04-26,2,,,,Chipeso Rural Health Centre,Ibombo District Office,SINGLE,3.7 kg,PHYSICIAN,MOTHER,2002-04-26,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Port Kennedy,Ibombo,Central,2002-04-26,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,South Yasmine,Ibombo,Central,2002-04-26,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Port Kennedy,Ibombo,Central,MOTHER
male,2022-05-20,1,,,,Ipongo Rural Health Centre,Ibombo District Office,SINGLE,0.8 kg,PHYSICIAN,,2002-05-20,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Agneston,Ibombo,Central,,,,,,,,2002-05-20,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Agneston,Ibombo,Central,MOTHER
male,2021-11-23,2,,,,Chilochabalenje Health Post,Ibombo District Office,SINGLE,3.2 kg,PHYSICIAN,MOTHER,2001-11-23,MARRIED,Farmer,POST_SECONDARY_ISCED_4,East Meda,Ibombo,Central,2001-11-23,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Smyrna,Ibombo,Central,2001-11-23,MARRIED,Farmer,POST_SECONDARY_ISCED_4,East Meda,Ibombo,Central,MOTHER
female,2022-04-30,3,,,,Kamaila Health Post,Ibombo District Office,SINGLE,0.9 kg,PHYSICIAN,,2002-04-30,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Olsonhaven,Ibombo,Central,,,,,,,,2002-04-30,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Olsonhaven,Ibombo,Central,MOTHER
male,2021-05-25,2,,,,Musopelo Health Post,Ibombo District Office,SINGLE,3.4 kg,PHYSICIAN,MOTHER,2001-05-25,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Kundeville,Ibombo,Central,2001-05-25,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,North Macyborough,Ibombo,Central,2001-05-25,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Kundeville,Ibombo,Central,MOTHER
male,2022-05-01,2,,,,Naluyanda Rural Health Centre,Ibombo District Office,SINGLE,0.7 kg,PHYSICIAN,,2002-05-01,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Kettering,Ibombo,Central,,,,,,,,2002-05-01,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Kettering,Ibombo,Central,MOTHER
female,2022-04-26,4,,,,Mwelebi Keembe Health Post,Ibombo District Office,SINGLE,1.1 kg,PHYSICIAN,,2002-04-26,MARRIED,Bookkeeper,PRIMARY_ISCED_1,West Kaleyberg,Ibombo,Central,,,,,,,,2002-04-26,MARRIED,Bookkeeper,PRIMARY_ISCED_1,West Kaleyberg,Ibombo,Central,MOTHER
female,2022-04-29,4,,,,Malambanyama Rural Health Centre,Ibombo District Office,SINGLE,1.4 kg,PHYSICIAN,,2002-04-29,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Ortizberg,Ibombo,Central,,,,,,,,2002-04-29,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Ortizberg,Ibombo,Central,MOTHER
female,2022-04-21,2,,,,Kayosha Rural Health Centre,Ibombo District Office,SINGLE,2.2 kg,PHYSICIAN,,2002-04-21,MARRIED,Bookkeeper,PRIMARY_ISCED_1,North Little Rock,Ibombo,Central,,,,,,,,2002-04-21,MARRIED,Bookkeeper,PRIMARY_ISCED_1,North Little Rock,Ibombo,Central,MOTHER
male,2022-04-25,2,,,,Mungule Rural Health Centre,Ibombo District Office,SINGLE,3.6 kg,PHYSICIAN,MOTHER,2002-04-25,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Bruenberg,Ibombo,Central,2002-04-25,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,West Hayleeport,Ibombo,Central,2002-04-25,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Bruenberg,Ibombo,Central,MOTHER
female,2022-05-08,3,Howehaven,Central,Ibombo,,Ibombo District Office,SINGLE,1.2 kg,PHYSICIAN,,2002-05-08,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Williamsonshire,Ibombo,Central,,,,,,,,2002-05-08,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Williamsonshire,Ibombo,Central,MOTHER
male,2012-05-03,2,,,,Kaparu Rural Health Centre,Ibombo District Office,SINGLE,3.4 kg,PHYSICIAN,MOTHER,1992-05-03,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Gradymouth,Ibombo,Central,1992-05-03,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Christianborough,Ibombo,Central,1992-05-03,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Gradymouth,Ibombo,Central,MOTHER
male,2002-05-29,3,,,,Mwachisompola Demo Zone Rural Health Centre,Ibombo District Office,SINGLE,1.4 kg,PHYSICIAN,,1982-05-29,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Spokane,Ibombo,Central,,,,,,,,1982-05-29,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Spokane,Ibombo,Central,MOTHER
female,2022-03-20,2,,,,Itumbwe Health Post,Ibombo District Office,SINGLE,4.1 kg,PHYSICIAN,MOTHER,2002-03-20,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Vadahaven,Ibombo,Central,2002-03-20,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Kuhnberg,Ibombo,Central,2002-03-20,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Vadahaven,Ibombo,Central,MOTHER
male,2022-05-05,3,,,,Musopelo Health Post,Ibombo District Office,SINGLE,0.5 kg,PHYSICIAN,,2002-05-05,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Gradyfort,Ibombo,Central,,,,,,,,2002-05-05,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Gradyfort,Ibombo,Central,MOTHER
female,2022-04-12,4,,,,Kamaila Health Post,Ibombo District Office,SINGLE,0.4 kg,PHYSICIAN,,2002-04-12,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Hanemouth,Ibombo,Central,,,,,,,,2002-04-12,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Hanemouth,Ibombo,Central,MOTHER
female,2022-04-25,2,,,,Chitanda Rural Health Centre,Ibombo District Office,SINGLE,3.4 kg,PHYSICIAN,MOTHER,2002-04-25,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Labadieland,Ibombo,Central,2002-04-25,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,North Isabell,Ibombo,Central,2002-04-25,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Labadieland,Ibombo,Central,MOTHER
female,2021-11-20,2,,,,SR Brian Memorial Rural Health Centre,Ibombo District Office,SINGLE,3.8 kg,PHYSICIAN,MOTHER,2001-11-20,MARRIED,Farmer,POST_SECONDARY_ISCED_4,New Kodychester,Ibombo,Central,2001-11-20,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Mission,Ibombo,Central,2001-11-20,MARRIED,Farmer,POST_SECONDARY_ISCED_4,New Kodychester,Ibombo,Central,MOTHER
female,2022-04-09,2,,,,Shifwankula Health Post,Ibombo District Office,SINGLE,4.3 kg,PHYSICIAN,MOTHER,2002-04-09,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Wesley Chapel,Ibombo,Central,2002-04-09,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Terre Haute,Ibombo,Central,2002-04-09,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Wesley Chapel,Ibombo,Central,MOTHER
male,2022-04-26,2,,,,Muntemba Rural Health Centre,Ibombo District Office,SINGLE,4.2 kg,PHYSICIAN,MOTHER,2002-04-26,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Rippinland,Ibombo,Central,2002-04-26,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Chicopee,Ibombo,Central,2002-04-26,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Rippinland,Ibombo,Central,MOTHER
male,2021-05-11,2,,,,Chikobo Rural Health Centre,Ibombo District Office,SINGLE,3.2 kg,PHYSICIAN,MOTHER,2001-05-11,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Buckridgeland,Ibombo,Central,2001-05-11,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Lake Malcolm,Ibombo,Central,2001-05-11,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Buckridgeland,Ibombo,Central,MOTHER
male,2022-04-16,3,,,,Mwelebi Keembe Health Post,Ibombo District Office,SINGLE,2.2 kg,PHYSICIAN,,2002-04-16,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Watsicashire,Ibombo,Central,,,,,,,,2002-04-16,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Watsicashire,Ibombo,Central,MOTHER
female,2022-04-17,2,,,,Shimukuni Rural Health Centre,Ibombo District Office,SINGLE,3.5 kg,PHYSICIAN,MOTHER,2002-04-17,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Mayertbury,Ibombo,Central,2002-04-17,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Marlonchester,Ibombo,Central,2002-04-17,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Mayertbury,Ibombo,Central,MOTHER
female,2022-04-03,2,,,,Ipongo Rural Health Centre,Ibombo District Office,SINGLE,1.7 kg,PHYSICIAN,,2002-04-03,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Alyciafurt,Ibombo,Central,,,,,,,,2002-04-03,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Alyciafurt,Ibombo,Central,MOTHER
female,2022-04-03,2,,,,Ntapwila Health Post,Ibombo District Office,SINGLE,3.6 kg,PHYSICIAN,MOTHER,2002-04-03,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Johnsburgh,Ibombo,Central,2002-04-03,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Naperville,Ibombo,Central,2002-04-03,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Johnsburgh,Ibombo,Central,MOTHER
male,2022-03-18,2,,,,Chisamba Rural Health Centre,Ibombo District Office,SINGLE,4 kg,PHYSICIAN,MOTHER,2002-03-18,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Raufurt,Ibombo,Central,2002-03-18,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Miguelshire,Ibombo,Central,2002-03-18,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Raufurt,Ibombo,Central,MOTHER
male,2022-04-16,2,,,,Chilochabalenje Health Post,Ibombo District Office,SINGLE,4.1 kg,PHYSICIAN,MOTHER,2002-04-16,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Nellietown,Ibombo,Central,2002-04-16,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,South Perryfurt,Ibombo,Central,2002-04-16,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Nellietown,Ibombo,Central,MOTHER
male,2022-04-13,2,,,,Chisamba Rural Health Centre,Ibombo District Office,SINGLE,3.4 kg,PHYSICIAN,MOTHER,2002-04-13,MARRIED,Farmer,POST_SECONDARY_ISCED_4,North Helenburgh,Ibombo,Central,2002-04-13,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,West Claude,Ibombo,Central,2002-04-13,MARRIED,Farmer,POST_SECONDARY_ISCED_4,North Helenburgh,Ibombo,Central,MOTHER
male,2022-04-05,2,,,,Shimukuni Rural Health Centre,Ibombo District Office,SINGLE,2.8 kg,PHYSICIAN,MOTHER,2002-04-05,MARRIED,Farmer,POST_SECONDARY_ISCED_4,West Shanna,Ibombo,Central,2002-04-05,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,St. Charles,Ibombo,Central,2002-04-05,MARRIED,Farmer,POST_SECONDARY_ISCED_4,West Shanna,Ibombo,Central,MOTHER
male,2022-04-24,3,,,,Chisamba Rural Health Centre,Ibombo District Office,SINGLE,1.4 kg,PHYSICIAN,,2002-04-24,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Halieland,Ibombo,Central,,,,,,,,2002-04-24,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Halieland,Ibombo,Central,MOTHER
female,2022-03-28,2,,,,Malundu Health Post,Ibombo District Office,SINGLE,3.7 kg,PHYSICIAN,MOTHER,2002-03-28,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Galveston,Ibombo,Central,2002-03-28,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Lisandrotown,Ibombo,Central,2002-03-28,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Galveston,Ibombo,Central,MOTHER
female,2022-04-17,1,,,,Golden Valley Rural Health Centre,Ibombo District Office,SINGLE,1.6 kg,PHYSICIAN,,2002-04-17,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Lake Adolfo,Ibombo,Central,,,,,,,,2002-04-17,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Lake Adolfo,Ibombo,Central,MOTHER
female,2022-03-30,2,,,,Kayosha Rural Health Centre,Ibombo District Office,SINGLE,4.3 kg,PHYSICIAN,MOTHER,2002-03-30,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Kraigshire,Ibombo,Central,2002-03-30,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,McCulloughborough,Ibombo,Central,2002-03-30,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Kraigshire,Ibombo,Central,MOTHER
female,2021-07-27,3,,,,Naluyanda Rural Health Centre,Ibombo District Office,SINGLE,0.9 kg,PHYSICIAN,,2001-07-27,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Escondido,Ibombo,Central,,,,,,,,2001-07-27,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Escondido,Ibombo,Central,MOTHER
